Success_Count,Timeout_Count,Average_Response_Time,Total_Time_Taken
16,0,50.77165564894676,116.29374289512634
15,1,149.3862943490346,214.35910511016846
16,0,47.49466951191425,82.98593997955322
16,0,48.96705003082752,76.58265924453735
12,4,124.68271907170613,251.73173785209656
16,0,56.48106700181961,113.7620108127594
16,0,58.14715622365475,92.73764777183533
16,0,88.52310906350613,240.04575490951538
16,0,52.32717563211918,79.35953307151794
16,0,47.98603875935078,99.22119307518005
